Time [s],Channel 0,Channel 1,Channel 2,Channel 3,Channel 4
3.567720875,1,1,1,1,1
3.570022625,1,0,1,1,1
3.570323625,1,1,1,1,1
3.570323750,1,1,0,1,1
3.570624750,1,0,0,1,1
3.570926750,1,1,1,1,1
3.570927875,0,1,1,1,1
3.571228750,0,0,1,1,1
3.571529875,0,1,1,1,1
3.571530125,0,1,0,1,1
3.571831875,0,0,0,1,1
3.571837625,1,1,0,1,1
3.571837750,1,1,1,1,1
3.572133500,1,0,0,1,1
3.572133625,1,1,0,1,1
3.572133875,1,1,1,1,1
3.572134000,1,1,1,0,1
3.572434750,1,0,1,0,1
3.572736625,1,1,1,1,1
3.573340125,1,1,1,0,1
3.573640750,1,0,1,0,1
3.573942500,1,1,1,1,1
3.649710750,0,1,1,1,1
3.649711000,1,1,1,1,1
3.652012625,1,0,1,1,1
3.652313750,1,1,1,1,1
3.652313875,1,1,0,1,1
3.652614875,1,0,0,1,1
3.652916750,1,1,1,1,1
3.652917625,0,1,1,1,1
3.653218625,0,0,1,1,1
3.653519750,0,1,1,1,1
3.653520000,0,1,0,1,1
3.653821875,0,0,0,1,1
3.653825375,1,1,1,1,1
3.654123375,1,0,0,1,1
3.654123500,1,1,0,1,1
3.654123750,1,1,1,1,1
3.654124000,1,1,1,0,1
3.654424625,1,0,1,0,1
3.654726500,1,1,1,1,1
3.655329875,1,1,1,0,1
3.655630625,1,0,1,0,1
3.655932625,1,1,1,1,1
3.731700625,0,1,1,1,1
3.731701000,1,1,1,1,1
3.734002625,1,0,1,1,1
3.734303750,1,1,1,1,1
3.734304000,1,1,0,1,1
3.734604875,1,0,0,1,1
3.734906750,1,1,1,1,1
3.734907750,0,1,1,1,1
3.735208750,0,0,1,1,1
3.735509875,0,1,1,1,1
3.735510125,0,1,0,1,1
3.735812000,0,0,0,1,1
3.735817250,1,1,1,1,1
3.736113500,1,0,0,1,1
3.736113625,1,1,0,1,1
3.736113875,1,1,1,1,1
3.736114000,1,1,1,0,1
3.736414750,1,0,1,0,1
3.736716750,1,1,1,1,1
3.737320250,1,1,1,0,1
3.737620750,1,0,1,0,1
3.737922750,1,1,1,1,1
3.813690750,0,1,1,1,1
3.813690875,1,1,1,1,1
3.815992750,1,0,1,1,1
