"host_time_s","stage","timestamp_us","sequence","raw_temperature","raw_accel_x","raw_accel_y","raw_accel_z","raw_gyro_x","raw_gyro_y","raw_gyro_z","temperature_c","accel_x_g","accel_y_g","accel_z_g","gyro_x_dps","gyro_y_dps","gyro_z_dps","roll_deg","pitch_deg","yaw_deg","roll_acc_deg","pitch_acc_deg","roll_gyro_deg","pitch_gyro_deg","roll_residual_deg","pitch_residual_deg","accel_norm_g","accel_residual_deg","dt_ms","gyro_bias_ready","imu_data_ready_count","imu_poll_ready_count"
"12.0233377","shake","1062192593","1050519","402","3521","12459","-622","-133","356","270","28.14063","0.06506377","-0.3776376","1.449922","-9.439888","3.363345","11.3871","1.436937","-2.034256","61.70259","-14.85625","2.510031","1.389876","-1.174908","-16.24613","3.68494","1.515285","16.6588","1.035","1","1050520","0"
"12.0443682","shake","1062213765","1050540","384","3285","12642","-578","-171","245","-259","28","0.05151392","-0.4423559","1.550097","6.517553","4.755712","8.04098","1.448616","-1.950976","61.92304","-15.68993","1.77711","1.392711","-1.094883","-17.08264","2.871993","1.608684","17.32238","1.007","1","1050541","0"
"12.0492529","shake","1062218800","1050545","398","2667","12349","-250","-166","223","-367","28.10938","0.03660464","-0.3931684","1.532343","9.986779","4.803557","7.365757","1.411716","-1.932242","61.95402","-14.00799","1.283673","1.344972","-1.071616","-15.35296","2.35529","1.573579","15.53257","1.007","1","1050546","0"
"12.0539828","shake","1062222830","1050549","398","2132","12057","-6","-156","197","-455","28.14063","0.03085359","-0.3242695","1.499561","12.8623","4.464969","6.509249","1.351798","-1.91052","61.98914","-12.20193","1.152078","1.295893","-1.054427","-13.49783","2.206505","1.534531","13.67699","1.007","1","1050550","0"
"12.0760754","shake","1062248031","1050574","384","778","9307","373","-93","76","-655","28","0.00695437","-0.1175097","1.196051","19.87506","2.483588","2.638968","0.917747","-1.823406","62.1045","-5.611193","0.2605016","0.8618423","-0.9673134","-6.473035","1.227815","1.201822","6.588453","1.009","1","1050575","0"
"12.0836713","shake","1062253073","1050579","396","425","8760","65","-65","60","-678","28.09375","0.008486363","-0.09308714","1.141522","20.45267","1.719153","2.456717","0.8358293","-1.815865","62.11515","-4.661954","0.4245342","0.7590898","-0.9581478","-4.993427","1.630414","1.131653","5.252862","1.009","1","1050580","0"
"12.0881855","shake","1062257106","1050583","392","112","8365","360","-33","67","-687","28.10938","0.003240564","-0.04826953","1.076991","20.89322","0.8957613","2.236916","0.7309622","-1.809794","62.12657","-2.566214","0.1722241","0.6750575","-0.953701","-3.241271","1.125925","1.078077","3.43126","1.008","1","1050584","0"
"12.0927606","shake","1062262148","1050588","398","-329","7866","-68","-32","26","-683","28.10938","0.006624596","-0.008336683","1.027012","20.90366","0.4739764","1.643898","0.6464257","-1.807795","62.13457","-0.05175866","0.5381264","0.56946","-0.9513913","-0.6212187","1.489518","1.014003","1.61387","1.008","1","1050589","0"
"12.1236059","shake","1062293403","1050619","396","-1524","4884","92","187","83","-450","28.09375","0.01446047","0.1616295","0.6489733","14.06775","-6.00811","2.738098","0.06229001","-1.907544","62.1854","14.36592","1.593232","0.006385328","-1.051452","14.35953","2.644684","0.6701803","14.60104","1.008","1","1050620","0"
"12.129339","shake","1062298445","1050624","390","-1843","4185","-500","201","106","-331","28.04688","0.03437593","0.1919359","0.583979","11.64712","-6.475229","3.284345","0.01081207","-1.933341","62.20129","19.0049","3.518168","-0.05612937","-1.083884","19.06103","4.602053","0.6066891","19.60872","1.008","1","1050625","0"
"12.1338767","shake","1062302476","1050629","392","-1983","4124","-618","235","125","-213","28.0625","0.05007565","0.2152574","0.5399331","7.918339","-7.27404","3.875526","-0.03678224","-1.968358","62.21629","21.73589","4.923881","-0.09268692","-1.112265","21.82858","6.036146","0.5834133","23.36193","1.008","1","1050630","0"
"12.1384069","shake","1062307517","1050633","396","-1979","3877","-416","256","158","-127","28.09375","0.05534089","0.2271823","0.5093555","5.217027","-8.000073","4.831839","-0.06694959","-2.007181","62.23825","24.55849","5.870084","-0.1228543","-1.151088","24.68134","7.021172","0.5558074","25.66059","1.009","1","1050634","0"
"12.1429413","shake","1062312559","1050638","410","-2162","3662","-752","257","183","-23","28.20313","0.0769676","0.242852","0.4786521","1.989087","-8.25044","5.646859","-0.07928599","-2.040308","62.26018","26.90171","8.160553","-0.1351907","-1.184215","27.0369","9.344769","0.5396137","29.55132","1.009","1","1050639","0"
"12.1702372","shake","1062339783","1050665","408","-3120","4004","-1435","101","282","560","28.1875","0.1525075","0.343799","0.5026453","-15.81227","-3.836244","8.42727","0.1202008","-2.204215","62.45181","35.23715","14.85327","0.08075214","-1.351943","35.1564","16.20522","0.6344808","38.71151","1.008","1","1050666","0"
"12.1751674","shake","1062343817","1050670","410","-2552","4545","-1584","38","215","712","28.20313","0.1783082","0.3475306","0.5149925","-19.98057","-2.579643","7.471811","0.2112137","-2.221155","62.4926","34.01252","16.01344","0.155309","-1.365062","33.85721","17.3785","0.6463657","37.17015","1.008","1","1050671","0"
"12.1799421","shake","1062348859","1050674","392","-1866","4653","-1522","7","246","812","28.0625","0.1704023","0.3033232","0.5365916","-23.85769","-0.8993869","7.482283","0.3227647","-2.228585","62.53039","28.0524","15.81335","0.26686","-1.372492","27.78554","17.18585","0.640883","32.67093","1.008","1","1050675","0"
"12.184365","shake","1062352892","1050679","400","-1186","5217","-853","-21","234","921","28.125","0.1537071","0.2347512","0.581894","-26.66369","0.04597998","7.004707","0.4254075","-2.229733","62.5584","21.97043","13.76448","0.3695028","-1.37364","21.60093","15.13812","0.6460144","24.25967","1.008","1","1050680","0"
"12.2172737","shake","1062387171","1050712","402","2788","11200","-139","-104","242","722","28.14063","0.01854105","-0.26372","1.261768","-23.3061","2.799735","7.48895","1.32934","-2.158099","62.78072","-11.80535","0.8240678","1.273435","-1.302006","-13.07878","2.126074","1.289167","13.68645","1.009","1","1050713","0"
"12.2222462","shake","1062392213","1050717","400","3158","11682","-14","-114","218","632","28.125","0.01328967","-0.3273433","1.345266","-20.31344","3.015838","7.090124","1.436601","-2.144154","62.81773","-13.98674","0.4103899","1.400492","-1.285141","-15.38723","1.695531","1.40168","15.48037","1.009","1","1050718","0"
"12.227686","shake","1062397255","1050722","384","3726","12476","-238","-134","175","551","28","0.02396688","-0.3887978","1.424974","-17.79525","3.390597","6.163229","1.5306","-2.128913","62.8516","-15.26143","0.9296018","1.491895","-1.269407","-17.04433","2.297184","1.498778","17.19844","1.008","1","1050723","0"
"12.232209","shake","1062401289","1050726","382","4016","13017","-112","-147","141","425","28.1875","0.02404398","-0.4457352","1.513293","-14.42029","4.094333","4.859309","1.609905","-2.110054","62.8788","-16.41215","0.8731843","1.554","-1.253962","-17.96615","2.127146","1.577756","18.09164","1.008","1","1050728","0"
"12.2370513","shake","1062406329","1050731","396","4269","13525","-449","-152","147","307","28.09375","0.03441105","-0.4821223","1.574973","-11.05932","4.044448","4.730493","1.669366","-2.090693","62.90332","-17.14125","1.343576","1.613461","-1.2346","-18.75471","2.578176","1.662515","18.93109","1.009","1","1050732","0"
"12.2420744","shake","1062411371","1050736","394","4321","13729","-476","-137","157","153","28.07813","0.04073969","-0.510793","1.629494","-6.409411","3.810289","4.970212","1.700317","-2.075776","62.9234","-17.36695","1.542141","1.649855","-1.216072","-19.0168","2.758213","1.715417","19.21579","1.008","1","1050737","0"
"12.2639474","shake","1062433553","1050758","410","2945","13092","-777","-241","1","-431","28.20313","0.08744692","-0.4131655","1.637464","11.78434","6.846053","0.2735178","1.623029","-1.963352","62.97995","-13.84005","3.162686","1.554498","-1.100501","-15.39455","4.263188","1.680329","15.97395","1.009","1","1050759","0"
"12.268849","shake","1062437586","1050762","406","2740","12498","-794","-231","-26","-539","28.20313","0.0911634","-0.3697399","1.587903","15.20231","6.533937","-0.2848893","1.553037","-1.93053","62.98065","-13.10764","3.200383","1.497132","-1.074437","-14.60478","4.27482","1.632928","15.21754","1.009","1","1050764","0"
"12.2732962","shake","1062442628","1050767","408","2393","11895","-784","-234","-29","-619","28.1875","0.09110128","-0.3410417","1.532787","17.73878","6.572635","-0.4523485","1.485231","-1.904255","62.97985","-12.54385","3.32037","1.410836","-1.041401","-13.62362","4.394391","1.555539","14.3148","1.009","1","1050768","0"
"12.2955414","shake","1062465821","1050790","400","214","8494","-194","-186","-129","-894","28.125","0.01600816","-0.1010137","1.1301","26.98001","5.688192","-3.580189","0.9446009","-1.737669","62.91655","-5.107793","0.8083329","0.8886963","-0.8815758","-5.99649","1.689909","1.115778","5.558523","1.009","1","1050791","0"
"12.3011324","shake","1062469855","1050795","396","-129","7823","230","-149","-134","-909","28.09375","-0.0008994606","-0.04586546","1.043171","27.609","4.658829","-3.61354","0.8066625","-1.7121","62.89914","-2.517523","-0.04935487","0.7507578","-0.8560067","-3.268281","0.8066519","1.044179","2.610815","1.009","1","1050796","0"
"12.3057835","shake","1062474896","1050799","396","-436","7250","335","-111","-155","-898","28.09375","-0.01577128","-0.0002316944","0.9747316","27.60978","3.770922","-4.321271","0.6951797","-1.695009","62.88268","0.6804405","-1.54629","0.6115731","-0.8354371","0.06886744","-0.7108526","0.9588276","0.7141807","1.008","1","1050800","0"
"12.3116843","shake","1062480946","1050805","384","-863","6514","372","-64","-150","-879","28","-0.04312403","0.05368629","0.8791022","27.04101","2.028853","-4.386033","0.5304297","-1.676581","62.85155","4.005621","-2.916584","0.4473806","-0.8204877","3.55824","-2.096097","0.8664512","4.129733","1.009","1","1050806","0"
"12.3430074","shake","1062513210","1050837","400","-2767","3394","-790","216","116","-246","28.125","0.05954877","0.3016692","0.4316394","9.216892","-7.327231","3.532198","-0.1199019","-1.803188","62.85104","34.94938","6.451584","-0.1758066","-0.947095","35.12519","8.980434","0.5332896","36.84083","1.009","1","1050838","0"
"12.3483128","shake","1062517244","1050841","390","-3119","3336","-788","226","165","-154","28.04688","0.08374418","0.3311093","0.4234966","5.425409","-7.254512","4.989836","-0.1552231","-1.839983","62.87328","39.1855","10.03963","-0.2111278","-0.9838896","39.39663","11.02352","0.5510073","40.90981","1.008","1","1050842","0"
"12.3527993","shake","1062522285","1050846","396","-3482","3317","-1602","189","171","-8","28.09375","0.1367636","0.3812168","0.4122584","2.044967","-6.710871","5.492856","-0.1691428","-1.868335","62.89524","42.75967","14.51689","-0.2263267","-1.018843","43.76501","15.53574","0.5845007","46.44067","1.008","1","1050847","0"
"12.357285","shake","1062526319","1050850","412","-3647","3409","-1879","156","176","118","28.21875","0.1695996","0.4199131","0.4141451","-2.577413","-5.42698","5.680333","-0.1661475","-1.898731","62.9239","45.39623","16.85229","-0.2220522","-1.042638","45.61828","17.89493","0.6162468","49.00262","1.008","1","1050851","0"
"12.3618119","shake","1062531361","1050855","394","-3191","3682","-1122","134","198","155","28.07813","0.1783088","0.4139423","0.4655967","-4.200481","-4.774245","5.807336","-0.1512136","-1.918729","62.94668","41.63894","15.97165","-0.2025679","-1.067188","43.38058","17.12722","0.6500907","46.63921","1.008","1","1050856","0"
"12.3904721","shake","1062559593","1050884","400","-147","5861","-1528","-72","227","789","28.125","0.1526013","0.1059398","0.6294118","-24.38649","1.514047","7.251775","0.3417934","-1.95706","63.12723","9.55422","13.4463","0.2858887","-1.100967","9.268332","14.54727","0.6562542","15.84825","1.007","1","1050885","0"
"12.3956673","shake","1062564633","1050888","398","55","5886","-506","-119","267","805","28.10938","0.1009124","0.0455978","0.6668018","-24.16293","2.877515","7.893477","0.4621632","-1.945468","63.16474","3.911958","8.585971","0.4062585","-1.089375","3.5057","9.675345","0.6759342","10.29088","1.009","1","1050890","0"
"12.4005469","shake","1062569675","1050893","392","196","6737","-400","-139","244","827","28.0625","0.09544201","0.01520072","0.7311378","-24.82245","3.473076","8.031345","0.560618","-1.929223","63.20583","0.6303215","6.555236","0.5297012","-1.07313","0.1006203","7.628366","0.7539727","7.62903","1.008","1","1050894","0"
"12.4050739","shake","1062573709","1050897","398","704","7720","-525","-129","320","830","28.10938","0.06728967","-0.03233979","0.8246165","-25.20075","3.435652","9.379834","0.6863173","-1.915654","63.24148","-2.245874","4.661499","0.6304126","-1.059561","-2.876286","5.72106","0.8279892","6.403401","1.008","1","1050899","0"
"12.4095909","shake","1062578751","1050902","406","1063","8525","-77","-150","315","807","28.17188","0.05826461","-0.07388474","0.9163349","-24.82037","3.926673","9.674405","0.7864238","-1.901069","63.28033","-5.191494","3.365579","0.7551654","-1.041139","-5.94666","4.406718","0.9452113","7.401482","1.008","1","1050903","0"
"12.4224894","shake","1062591858","1050915","400","2417","10357","-613","-172","344","636","28.125","0.05926312","-0.2331248","1.184367","-20.05511","4.603047","10.88715","1.099393","-1.843115","63.42964","-11.50235","2.670022","1.043489","-0.987022","-12.54583","3.657044","1.226265","13.06797","1.009","1","1050916","0"
"12.4380871","shake","1062606981","1050931","400","3634","12612","-747","-216","265","356","28.125","0.0761343","-0.3999912","1.454411","-12.14393","5.885713","8.738279","1.339774","-1.764755","63.58294","-15.37728","2.889448","1.28387","-0.9086618","-16.66115","3.79811","1.510331","17.24147","1.009","1","1050932","0"
"12.4429539","shake","1062612022","1050935","396","3589","12939","-701","-233","248","255","28.09375","0.08073239","-0.4222451","1.509185","-9.2022","6.434615","8.122691","1.389183","-1.734023","63.62532","-15.57183","2.903714","1.333278","-0.8779301","-16.90511","3.781644","1.580936","17.32292","1.008","1","1050936","0"
"12.4685508","shake","1062638238","1050961","392","2167","12256","-279","-229","66","-274","28.0625","0.03258571","-0.3246822","1.535416","7.360174","6.701589","2.671738","1.384677","-1.563285","63.75352","-11.61945","1.217282","1.320778","-0.700588","-12.94023","1.91787","1.55945","13.08158","1.008","1","1050962","0"
"12.4736275","shake","1062643275","1050966","400","2002","11765","-11","-216","43","-344","28.125","0.01327777","-0.282137","1.490112","9.663463","6.267052","1.753013","1.34026","-1.531311","63.76431","-10.46438","0.5936023","1.274168","-0.6690943","-11.73855","1.262697","1.504429","11.80626","1.006","1","1050967","0"
"12.4784689","shake","1062647303","1050970","400","1681","11161","22","-198","-1","-402","28.04688","0.005085809","-0.2389105","1.431105","11.64558","5.742527","0.8520035","1.285211","-1.501876","63.77177","-9.47763","0.2008355","1.229306","-0.6457829","-10.70694","0.8466184","1.450919","10.74036","1.008","1","1050972","0"
"12.4830374","shake","1062652342","1050975","404","1362","10639","-166","-145","12","-436","28.15625","-0.003170852","-0.2033742","1.375682","12.82487","4.652509","0.633963","1.235102","-1.477018","63.77559","-8.159462","-0.1095629","1.165978","-0.620925","-9.325439","0.5113621","1.374956","9.339449","1.008","1","1050976","0"
"12.5147045","shake","1062684602","1051007","400","-1048","6798","-41","59","-49","-424","28.125","0.01177737","0.09052633","0.8963891","13.52596","-1.427333","-1.444258","0.7565096","-1.430478","63.75854","6.357042","0.3550659","0.6872623","-0.5761951","5.66978","0.931261","0.8898894","5.745751","1.009","1","1051008","0"
"12.5198938","shake","1062689644","1051012","396","-1283","6375","56","91","-31","-372","28.09375","0.0161739","0.1224871","0.8376995","12.01224","-2.7146","-0.9287115","0.6928972","-1.441864","63.75272","8.318747","1.094467","0.6369925","-0.5857707","7.681754","1.657206","0.8366994","8.422417","1.009","1","1051013","0"
